query_index,rank,query_track_id,retrieved_track_id,exact_match,score,query_scene,query_mood,query_genre,retrieved_description,retrieved_mood,retrieved_genre
2,2,track_1287056,track_1155158,0,0.5477553009986877,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels sad. The musical atmosphere should lean toward classical, newage. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.",sad,classical|newage,"mood/theme: documentary, love, romantic, sad; genre: classical",documentary|love|romantic|sad,classical
2,3,track_1287056,track_0708464,0,0.519585132598877,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels sad. The musical atmosphere should lean toward classical, newage. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.",sad,classical|newage,"mood/theme: commercial, documentary, meditative, summer, travel; genre: atmospheric, chillout, easylistening, jazzfunk, latin, lounge",commercial|documentary|meditative|summer|travel,atmospheric|chillout|easylistening|jazzfunk|latin|lounge
2,4,track_1287056,track_0770629,0,0.4999220371246338,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels sad. The musical atmosphere should lean toward classical, newage. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.",sad,classical|newage,"mood/theme: documentary, drama, emotional, soft; genre: choir, newage, soundtrack",documentary|drama|emotional|soft,choir|newage|soundtrack
2,5,track_1287056,track_0162035,0,0.4958729147911072,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels sad. The musical atmosphere should lean toward classical, newage. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.",sad,classical|newage,"mood/theme: drama, emotional, horror, soft; genre: chillout, classical, experimental, folk, pop, soundtrack",drama|emotional|horror|soft,chillout|classical|experimental|folk|pop|soundtrack
3,1,track_0442602,track_1264204,0,0.49100261926651,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels film. The musical atmosphere should lean toward chillout, easylistening, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",film,chillout|easylistening|electronic|soundtrack,"mood/theme: movie; genre: breakbeat, chillout, soundtrack",movie,breakbeat|chillout|soundtrack
3,2,track_0442602,track_1177643,0,0.4712020754814148,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels film. The musical atmosphere should lean toward chillout, easylistening, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",film,chillout|easylistening|electronic|soundtrack,"mood/theme: movie; genre: chillout, electronic, electropop",movie,chillout|electronic|electropop
3,3,track_0442602,track_0947018,0,0.4669386148452759,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels film. The musical atmosphere should lean toward chillout, easylistening, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",film,chillout|easylistening|electronic|soundtrack,"mood/theme: dark, drama, film, movie; genre: classical, soundtrack",dark|drama|film|movie,classical|soundtrack
3,4,track_0442602,track_0244937,0,0.4591381251811981,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels film. The musical atmosphere should lean toward chillout, easylistening, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",film,chillout|easylistening|electronic|soundtrack,"mood/theme: action, documentary, emotional; genre: classical, contemporary, electronic, soundtrack",action|documentary|emotional,classical|contemporary|electronic|soundtrack
3,5,track_0442602,track_1350945,0,0.45382362604141235,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels film. The musical atmosphere should lean toward chillout, easylistening, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",film,chillout|easylistening|electronic|soundtrack,"mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",background|emotional|inspiring|romantic,classical|orchestral|soundtrack
4,1,track_1066503,track_1329938,0,0.5345499515533447,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels advertising, happy, positive, uplifting. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",advertising|happy|positive|uplifting,pop,"mood/theme: happy, inspiring, motivational, sad, uplifting; genre: atmospheric, soundtrack, world",happy|inspiring|motivational|sad|uplifting,atmospheric|soundtrack|world
4,2,track_1066503,track_1139447,0,0.5142621397972107,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels advertising, happy, positive, uplifting. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",advertising|happy|positive|uplifting,pop,"mood/theme: love; genre: eurodance, pop",love,eurodance|pop
4,3,track_1066503,track_1099978,0,0.5038954615592957,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels advertising, happy, positive, uplifting. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",advertising|happy|positive|uplifting,pop,"mood/theme: ballad, positive, romantic; genre: easylistening, folk, popfolk",ballad|positive|romantic,easylistening|folk|popfolk
4,4,track_1066503,track_1264204,0,0.5021921992301941,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels advertising, happy, positive, uplifting. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",advertising|happy|positive|uplifting,pop,"mood/theme: movie; genre: breakbeat, chillout, soundtrack",movie,breakbeat|chillout|soundtrack
4,5,track_1066503,track_1119169,0,0.4990885853767395,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels advertising, happy, positive, uplifting. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",advertising|happy|positive|uplifting,pop,"mood/theme: love; genre: instrumentalpop, pop, soul, soundtrack",love,instrumentalpop|pop|soul|soundtrack
5,1,track_0620607,track_0708464,0,0.5915473699569702,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels cool. The musical atmosphere should lean toward ambient, chillout, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",cool,ambient|chillout|electronic,"mood/theme: commercial, documentary, meditative, summer, travel; genre: atmospheric, chillout, easylistening, jazzfunk, latin, lounge",commercial|documentary|meditative|summer|travel,atmospheric|chillout|easylistening|jazzfunk|latin|lounge
5,2,track_0620607,track_1149383,0,0.4728856682777405,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels cool. The musical atmosphere should lean toward ambient, chillout, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",cool,ambient|chillout|electronic,"mood/theme: corporate, documentary; genre: easylistening, instrumentalpop, soundtrack",corporate|documentary,easylistening|instrumentalpop|soundtrack
5,3,track_0620607,track_0162035,0,0.4654688239097595,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels cool. The musical atmosphere should lean toward ambient, chillout, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",cool,ambient|chillout|electronic,"mood/theme: drama, emotional, horror, soft; genre: chillout, classical, experimental, folk, pop, soundtrack",drama|emotional|horror|soft,chillout|classical|experimental|folk|pop|soundtrack
5,4,track_0620607,track_1185785,0,0.4463689923286438,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels cool. The musical atmosphere should lean toward ambient, chillout, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",cool,ambient|chillout|electronic,"mood/theme: emotional; genre: lounge, pop",emotional,lounge|pop
5,5,track_0620607,track_1266582,0,0.43926265835762024,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels cool. The musical atmosphere should lean toward ambient, chillout, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",cool,ambient|chillout|electronic,"mood/theme: emotional, meditative, soundscape; genre: ambient, chillout, electronic",emotional|meditative|soundscape,ambient|chillout|electronic
6,1,track_0250990,track_0708464,0,0.5825269222259521,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",dream,,"mood/theme: commercial, documentary, meditative, summer, travel; genre: atmospheric, chillout, easylistening, jazzfunk, latin, lounge",commercial|documentary|meditative|summer|travel,atmospheric|chillout|easylistening|jazzfunk|latin|lounge
6,2,track_0250990,track_0672770,0,0.5158880949020386,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",dream,,"mood/theme: love, romantic; genre: ",love|romantic,
6,3,track_0250990,track_0162035,0,0.5063408017158508,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",dream,,"mood/theme: drama, emotional, horror, soft; genre: chillout, classical, experimental, folk, pop, soundtrack",drama|emotional|horror|soft,chillout|classical|experimental|folk|pop|soundtrack
6,4,track_0250990,track_0770629,0,0.4838795065879822,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",dream,,"mood/theme: documentary, drama, emotional, soft; genre: choir, newage, soundtrack",documentary|drama|emotional|soft,choir|newage|soundtrack
6,5,track_0250990,track_1185785,0,0.4826114773750305,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",dream,,"mood/theme: emotional; genre: lounge, pop",emotional,lounge|pop
7,1,track_0843208,track_0708464,0,0.5763394236564636,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, orchestral. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|orchestral|world,"mood/theme: commercial, documentary, meditative, summer, travel; genre: atmospheric, chillout, easylistening, jazzfunk, latin, lounge",commercial|documentary|meditative|summer|travel,atmospheric|chillout|easylistening|jazzfunk|latin|lounge
7,2,track_0843208,track_0672770,0,0.531055212020874,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, orchestral. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|orchestral|world,"mood/theme: love, romantic; genre: ",love|romantic,
7,3,track_0843208,track_1381596,0,0.5254279375076294,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, orchestral. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|orchestral|world,"mood/theme: melancholic, mellow, melodic; genre: folk, popfolk, singersongwriter",melancholic|mellow|melodic,folk|popfolk|singersongwriter
7,4,track_0843208,track_1155158,0,0.503600537776947,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, orchestral. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|orchestral|world,"mood/theme: documentary, love, romantic, sad; genre: classical",documentary|love|romantic|sad,classical
7,5,track_0843208,track_0076974,0,0.4972544014453888,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, orchestral. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|orchestral|world,"mood/theme: calm; genre: folk, instrumentalpop",calm,folk|instrumentalpop
8,1,track_1372069,track_1173140,0,0.5687877535820007,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward club, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",dark,club|experimental|soundtrack,"mood/theme: action, adventure, drama, film; genre: ambient, orchestral, soundtrack",action|adventure|drama|film,ambient|orchestral|soundtrack
8,2,track_1372069,track_0947018,0,0.5647290349006653,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward club, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",dark,club|experimental|soundtrack,"mood/theme: dark, drama, film, movie; genre: classical, soundtrack",dark|drama|film|movie,classical|soundtrack
8,3,track_1372069,track_0244937,0,0.5531451106071472,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward club, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",dark,club|experimental|soundtrack,"mood/theme: action, documentary, emotional; genre: classical, contemporary, electronic, soundtrack",action|documentary|emotional,classical|contemporary|electronic|soundtrack
8,4,track_1372069,track_0244956,0,0.5471674203872681,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward club, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",dark,club|experimental|soundtrack,"mood/theme: action, documentary, emotional; genre: classical, electronic, soundtrack",action|documentary|emotional,classical|electronic|soundtrack
8,5,track_1372069,track_0255567,0,0.5454766750335693,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward club, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",dark,club|experimental|soundtrack,"mood/theme: space, travel; genre: ambient, soundtrack",space|travel,ambient|soundtrack
9,1,track_1314750,track_1342579,0,0.5017882585525513,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels corporate, motivational. The musical atmosphere should lean toward dance, house, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",corporate|motivational,dance|house|trance,"mood/theme: dramatic, emotional, romantic, trailer; genre: classical, orchestral, soundtrack",dramatic|emotional|romantic|trailer,classical|orchestral|soundtrack
9,2,track_1314750,track_1297805,0,0.48564863204956055,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels corporate, motivational. The musical atmosphere should lean toward dance, house, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",corporate|motivational,dance|house|trance,"mood/theme: background, corporate, happy, motivational; genre: easylistening, orchestral, soundtrack",background|corporate|happy|motivational,easylistening|orchestral|soundtrack
9,3,track_1314750,track_1149383,0,0.47172123193740845,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels corporate, motivational. The musical atmosphere should lean toward dance, house, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",corporate|motivational,dance|house|trance,"mood/theme: corporate, documentary; genre: easylistening, instrumentalpop, soundtrack",corporate|documentary,easylistening|instrumentalpop|soundtrack
9,4,track_1314750,track_1264204,0,0.4647999107837677,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels corporate, motivational. The musical atmosphere should lean toward dance, house, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",corporate|motivational,dance|house|trance,"mood/theme: movie; genre: breakbeat, chillout, soundtrack",movie,breakbeat|chillout|soundtrack
9,5,track_1314750,track_1313062,0,0.46462321281433105,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels corporate, motivational. The musical atmosphere should lean toward dance, house, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",corporate|motivational,dance|house|trance,"mood/theme: background, commercial, corporate, happy, inspiring, motivational; genre: easylistening, orchestral, soundtrack",background|commercial|corporate|happy|inspiring|motivational,easylistening|orchestral|soundtrack
10,1,track_0769426,track_1155158,0,0.48436546325683594,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|soundtrack|world,"mood/theme: documentary, love, romantic, sad; genre: classical",documentary|love|romantic|sad,classical
10,2,track_0769426,track_1305095,0,0.4807208776473999,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|soundtrack|world,"mood/theme: drama, emotional, film, romantic, sad; genre: jazz, singersongwriter, soundtrack",drama|emotional|film|romantic|sad,jazz|singersongwriter|soundtrack
10,3,track_0769426,track_0162035,0,0.4726025462150574,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|soundtrack|world,"mood/theme: drama, emotional, horror, soft; genre: chillout, classical, experimental, folk, pop, soundtrack",drama|emotional|horror|soft,chillout|classical|experimental|folk|pop|soundtrack
10,4,track_0769426,track_0672770,0,0.4725835919380188,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|soundtrack|world,"mood/theme: love, romantic; genre: ",love|romantic,
10,5,track_0769426,track_1350945,0,0.471290647983551,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",meditative,folk|newage|soundtrack|world,"mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",background|emotional|inspiring|romantic,classical|orchestral|soundtrack
11,1,track_1319785,track_1188985,0,0.6026586890220642,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|movie,orchestral|soundtrack,"mood/theme: dark, horror; genre: darkambient, orchestral, soundtrack, symphonic",dark|horror,darkambient|orchestral|soundtrack|symphonic
11,2,track_1319785,track_1297805,0,0.5987318754196167,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|movie,orchestral|soundtrack,"mood/theme: background, corporate, happy, motivational; genre: easylistening, orchestral, soundtrack",background|corporate|happy|motivational,easylistening|orchestral|soundtrack
11,3,track_1319785,track_0900242,0,0.5931423306465149,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|movie,orchestral|soundtrack,"mood/theme: adventure, corporate, documentary, drama, nature; genre: classical, orchestral, soundtrack",adventure|corporate|documentary|drama|nature,classical|orchestral|soundtrack
11,4,track_1319785,track_1342579,0,0.5875527858734131,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|movie,orchestral|soundtrack,"mood/theme: dramatic, emotional, romantic, trailer; genre: classical, orchestral, soundtrack",dramatic|emotional|romantic|trailer,classical|orchestral|soundtrack
11,5,track_1319785,track_1350945,0,0.5661462545394897,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|movie,orchestral|soundtrack,"mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",background|emotional|inspiring|romantic,classical|orchestral|soundtrack
12,1,track_1157302,track_1350945,0,0.6068084239959717,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",romantic,jazz|soundtrack,"mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",background|emotional|inspiring|romantic,classical|orchestral|soundtrack
12,2,track_1157302,track_1305095,0,0.5503260493278503,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",romantic,jazz|soundtrack,"mood/theme: drama, emotional, film, romantic, sad; genre: jazz, singersongwriter, soundtrack",drama|emotional|film|romantic|sad,jazz|singersongwriter|soundtrack
12,3,track_1157302,track_0958479,0,0.5392196774482727,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",romantic,jazz|soundtrack,"mood/theme: emotional, meditative, melancholic; genre: classical, newage, soundtrack",emotional|meditative|melancholic,classical|newage|soundtrack
12,4,track_1157302,track_1347008,0,0.5186598300933838,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",romantic,jazz|soundtrack,"mood/theme: emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",emotional|inspiring|romantic,classical|orchestral|soundtrack
12,5,track_1157302,track_1155158,0,0.5039870142936707,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",romantic,jazz|soundtrack,"mood/theme: documentary, love, romantic, sad; genre: classical",documentary|love|romantic|sad,classical
13,1,track_1244794,track_1350945,0,0.6919087171554565,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels epic, film. The musical atmosphere should lean toward choir, orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.",epic|film,choir|orchestral|soundtrack,"mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack",background|emotional|inspiring|romantic,classical|orchestral|soundtrack
