method,query_index,rank,query_track_id,retrieved_track_id,exact_match,score,input_screenplay,target_text,predicted_music_description,query_mood,query_genre,retrieved_mood,retrieved_genre,retrieved_audio_path
oracle_target_description,2,1,track_1090145,track_0026436,0,0.46807146072387695,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,inspiring,easylistening|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/36/26436.low.mp3
oracle_target_description,2,2,track_1090145,track_0843406,0,0.4651299715042114,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,documentary|meditative|nature,newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/06/843406.low.mp3
oracle_target_description,2,3,track_1090145,track_1062598,0,0.4600094258785248,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,advertising|motivational,ambient|chillout|easylistening|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/98/1062598.low.mp3
oracle_target_description,2,4,track_1090145,track_1078577,0,0.45310723781585693,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,film,pop|popfolk|poprock|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/77/1078577.low.mp3
oracle_target_description,2,5,track_1090145,track_0824305,0,0.42583563923835754,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,dark|epic|movie,orchestral|soundtrack|symphonic,/home/users/xl461/datasets/mtg_jamendo/audio_low/05/824305.low.mp3
oracle_target_description,3,1,track_1090145,track_0026436,0,0.46807146072387695,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,inspiring,easylistening|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/36/26436.low.mp3
oracle_target_description,3,2,track_1090145,track_0843406,0,0.4651299715042114,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,documentary|meditative|nature,newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/06/843406.low.mp3
oracle_target_description,3,3,track_1090145,track_1062598,0,0.4600094258785248,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,advertising|motivational,ambient|chillout|easylistening|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/98/1062598.low.mp3
oracle_target_description,3,4,track_1090145,track_1078577,0,0.45310723781585693,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,film,pop|popfolk|poprock|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/77/1078577.low.mp3
oracle_target_description,3,5,track_1090145,track_0824305,0,0.42583563923835754,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",documentary|film,indie|pop|soundtrack,dark|epic|movie,orchestral|soundtrack|symphonic,/home/users/xl461/datasets/mtg_jamendo/audio_low/05/824305.low.mp3
oracle_target_description,4,1,track_1383641,track_0396936,0,0.533908486366272,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,groovy|inspiring,easylistening|electronic,/home/users/xl461/datasets/mtg_jamendo/audio_low/36/396936.low.mp3
oracle_target_description,4,2,track_1383641,track_1209642,0,0.5155722498893738,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,inspiring,easylistening|jazz,/home/users/xl461/datasets/mtg_jamendo/audio_low/42/1209642.low.mp3
oracle_target_description,4,3,track_1383641,track_0395005,0,0.5121774673461914,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,mellow|space,electronic|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/05/395005.low.mp3
oracle_target_description,4,4,track_1383641,track_0292530,0,0.5041407346725464,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,film,chillout|easylistening|electronic|lounge|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/30/292530.low.mp3
oracle_target_description,4,5,track_1383641,track_1405078,0,0.4965451955795288,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","film, electronic, electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,motivational,electronic|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/78/1405078.low.mp3
oracle_target_description,5,1,track_1383641,track_0396936,0,0.533908486366272,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,groovy|inspiring,easylistening|electronic,/home/users/xl461/datasets/mtg_jamendo/audio_low/36/396936.low.mp3
oracle_target_description,5,2,track_1383641,track_1209642,0,0.5155722498893738,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,inspiring,easylistening|jazz,/home/users/xl461/datasets/mtg_jamendo/audio_low/42/1209642.low.mp3
oracle_target_description,5,3,track_1383641,track_0395005,0,0.5121774673461914,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,mellow|space,electronic|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/05/395005.low.mp3
oracle_target_description,5,4,track_1383641,track_0292530,0,0.5041407346725464,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,film,chillout|easylistening|electronic|lounge|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/30/292530.low.mp3
oracle_target_description,5,5,track_1383641,track_1405078,0,0.4965451955795288,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","corporate, inspiring, motivational, upbeat dance, minimal, pop background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic, romantic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",corporate|inspiring|motivational|upbeat,dance|minimal|pop,motivational,electronic|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/78/1405078.low.mp3
oracle_target_description,6,1,track_0801576,track_1371513,0,0.46900874376296997,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","movie instrumentalpop, lounge, poprock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",movie,instrumentalpop|lounge|poprock,summer,60s|rocknroll,/home/users/xl461/datasets/mtg_jamendo/audio_low/13/1371513.low.mp3
oracle_target_description,6,2,track_0801576,track_1367881,0,0.46436119079589844,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","movie instrumentalpop, lounge, poprock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",movie,instrumentalpop|lounge|poprock,cool,alternative|alternativerock|grunge|rock,/home/users/xl461/datasets/mtg_jamendo/audio_low/81/1367881.low.mp3
oracle_target_description,6,3,track_0801576,track_0953636,0,0.46176159381866455,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","movie instrumentalpop, lounge, poprock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",movie,instrumentalpop|lounge|poprock,action|corporate|energetic|sport,rock,/home/users/xl461/datasets/mtg_jamendo/audio_low/36/953636.low.mp3
oracle_target_description,6,4,track_0801576,track_1361474,0,0.45670753717422485,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","movie instrumentalpop, lounge, poprock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.","emotional, emotional, emotional, emotional, emotional, emotional background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",movie,instrumentalpop|lounge|poprock,cool|dramatic,alternativerock|psychedelic|rock,/home/users/xl461/datasets/mtg_jamendo/audio_low/74/1361474.low.mp3
