track_id,artist_id,album_id,path,duration,moodtheme_tags,genre_tags,split,scene_text,music_description
track_0769426,artist_363229,album_090168,26/769426.mp3,177.4,meditative,folk|newage|soundtrack|world,train,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels meditative. The musical atmosphere should lean toward folk, newage, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.","mood/theme: meditative; genre: folk, newage, soundtrack, world"
track_1319785,artist_419438,album_156490,85/1319785.mp3,86.1,epic|movie,orchestral|soundtrack,train,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels epic, movie. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: epic, movie; genre: orchestral, soundtrack"
track_1157302,artist_454124,album_138901,02/1157302.mp3,149.7,romantic,jazz|soundtrack,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward jazz, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: romantic; genre: jazz, soundtrack"
track_1244794,artist_000560,album_149133,94/1244794.mp3,195.1,epic|film,choir|orchestral|soundtrack,train,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels epic, film. The musical atmosphere should lean toward choir, orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: epic, film; genre: choir, orchestral, soundtrack"
track_0126121,artist_337741,album_017695,21/126121.mp3,255.5,soundscape,ambient|easylistening|progressive|psychedelic|worldfusion,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, easylistening, progressive. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, easylistening, progressive, psychedelic, worldfusion"
track_0020536,artist_003039,album_002882,36/20536.mp3,197.0,fun,alternative|easylistening|ethno|indie|pop|world,train,"A short film scene showing a light montage showing small moments of everyday happiness. The scene needs background music that feels fun. The musical atmosphere should lean toward alternative, easylistening, ethno. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: fun; genre: alternative, easylistening, ethno, indie, pop, world"
track_1356770,artist_357218,album_159898,70/1356770.mp3,208.8,dark,electronic|industrial|trance,train,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels dark. The musical atmosphere should lean toward electronic, industrial, trance. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark; genre: electronic, industrial, trance"
track_0742884,artist_341355,album_086814,84/742884.mp3,105.8,epic|powerful|trailer,soundtrack,train,"A short film scene showing a training montage where the character pushes past their limit. The scene needs background music that feels epic, powerful, trailer. The musical atmosphere should lean toward soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is high.","mood/theme: epic, powerful, trailer; genre: soundtrack"
track_0840599,artist_371725,album_098339,99/840599.mp3,137.0,happy,poprock|rock,train,"A short film scene showing a bright outdoor scene where the character starts to feel hopeful. The scene needs background music that feels happy. The musical atmosphere should lean toward poprock, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: happy; genre: poprock, rock"
track_0625211,artist_356759,album_072408,11/625211.mp3,260.1,relaxing,jazz,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels relaxing. The musical atmosphere should lean toward jazz. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.",mood/theme: relaxing; genre: jazz
track_1247106,artist_471813,album_149226,06/1247106.mp3,413.2,dark|slow,experimental,train,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels dark, slow. The musical atmosphere should lean toward experimental. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark, slow; genre: experimental"
track_1254448,artist_471813,album_150068,48/1254448.mp3,327.5,slow,experimental,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels slow. The musical atmosphere should lean toward experimental. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",mood/theme: slow; genre: experimental
track_1372261,artist_428449,album_160808,61/1372261.mp3,422.9,sad,ambient|easylistening|soundtrack,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels sad. The musical atmosphere should lean toward ambient, easylistening, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.","mood/theme: sad; genre: ambient, easylistening, soundtrack"
track_0006610,artist_000787,album_001009,10/6610.mp3,234.3,melodic,dance|electronic|pop,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels melodic. The musical atmosphere should lean toward dance, electronic, pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: melodic; genre: dance, electronic, pop"
track_1250065,artist_448643,album_149623,65/1250065.mp3,116.0,advertising|fun|happy,easylistening|pop|poprock,train,"A short film scene showing a light montage showing small moments of everyday happiness. The scene needs background music that feels advertising, fun, happy. The musical atmosphere should lean toward easylistening, pop, poprock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: advertising, fun, happy; genre: easylistening, pop, poprock"
track_1353280,artist_490858,album_159543,80/1353280.mp3,180.3,deep|summer,chillout|easylistening|house,train,"A short film scene showing a bittersweet ending scene after a long emotional journey. The scene needs background music that feels deep, summer. The musical atmosphere should lean toward chillout, easylistening, house. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: deep, summer; genre: chillout, easylistening, house"
track_1032228,artist_379099,album_121466,28/1032228.mp3,385.8,soundscape,ambient|electronic,train,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, electronic"
track_0873555,artist_366162,album_102499,55/873555.mp3,194.9,background|melodic,fusion|improvisation|jazz,train,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels background, melodic. The musical atmosphere should lean toward fusion, improvisation, jazz. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: background, melodic; genre: fusion, improvisation, jazz"
track_1020438,artist_373547,album_119999,38/1020438.mp3,189.6,adventure,dance|funk|jazz,train,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels adventure. The musical atmosphere should lean toward dance, funk, jazz. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: adventure; genre: dance, funk, jazz"
track_1352527,artist_489561,album_159465,27/1352527.mp3,159.8,dream|love,pop|poprock,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels dream, love. The musical atmosphere should lean toward pop, poprock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: dream, love; genre: pop, poprock"
track_1194757,artist_461539,album_143792,57/1194757.mp3,300.3,space,atmospheric|dubstep|hiphop,train,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels space. The musical atmosphere should lean toward atmospheric, dubstep, hiphop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: space; genre: atmospheric, dubstep, hiphop"
track_1210419,artist_006417,album_145386,19/1210419.mp3,307.2,soundscape,ambient|electronic|minimal,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, electronic, minimal. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, electronic, minimal"
track_0519694,artist_338310,album_060755,94/519694.mp3,227.1,movie,soundtrack,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels movie. The musical atmosphere should lean toward soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",mood/theme: movie; genre: soundtrack
track_1340340,artist_481897,album_158322,40/1340340.mp3,140.3,romantic,atmospheric|classical|improvisation,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels romantic. The musical atmosphere should lean toward atmospheric, classical, improvisation. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: romantic; genre: atmospheric, classical, improvisation"
track_1173140,artist_338447,album_141293,40/1173140.mp3,271.3,action|adventure|drama|film,ambient|orchestral|soundtrack,train,"A short film scene showing a tense action scene with quick cuts and rising pressure. The scene needs background music that feels action, adventure, drama, film. The musical atmosphere should lean toward ambient, orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is low.","mood/theme: action, adventure, drama, film; genre: ambient, orchestral, soundtrack"
track_0212535,artist_004965,album_031328,35/212535.mp3,507.0,dream,,train,"A short film scene showing a bittersweet ending scene after a long emotional journey. The scene needs background music that feels dream. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",mood/theme: dream; genre: 
track_1177643,artist_457984,album_141758,43/1177643.mp3,212.3,movie,chillout|electronic|electropop,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels movie. The musical atmosphere should lean toward chillout, electronic, electropop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: movie; genre: chillout, electronic, electropop"
track_1276524,artist_431744,album_152426,24/1276524.mp3,135.8,soundscape,electronic|experimental|soundtrack,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels soundscape. The musical atmosphere should lean toward electronic, experimental, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: electronic, experimental, soundtrack"
track_0997278,artist_428971,album_117311,78/997278.mp3,149.7,inspiring,electronic|rnb,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels inspiring. The musical atmosphere should lean toward electronic, rnb. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: inspiring; genre: electronic, rnb"
track_0457238,artist_338779,album_054625,38/457238.mp3,250.3,relaxing,folk|soundtrack,train,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels relaxing. The musical atmosphere should lean toward folk, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.","mood/theme: relaxing; genre: folk, soundtrack"
track_1143218,artist_367979,album_137076,18/1143218.mp3,140.0,action|adventure,alternative|grunge|rock,train,"A short film scene showing a tense action scene with quick cuts and rising pressure. The scene needs background music that feels action, adventure. The musical atmosphere should lean toward alternative, grunge, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is low.","mood/theme: action, adventure; genre: alternative, grunge, rock"
track_1305095,artist_457221,album_155215,95/1305095.mp3,330.0,drama|emotional|film|romantic|sad,jazz|singersongwriter|soundtrack,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels drama, emotional, film, romantic, sad. The musical atmosphere should lean toward jazz, singersongwriter, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.","mood/theme: drama, emotional, film, romantic, sad; genre: jazz, singersongwriter, soundtrack"
track_1292334,artist_484759,album_153913,34/1292334.mp3,185.7,emotional|epic,classical|orchestral|soundtrack,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels emotional, epic. The musical atmosphere should lean toward classical, orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: emotional, epic; genre: classical, orchestral, soundtrack"
track_0672770,artist_364066,album_078055,70/672770.mp3,86.0,love|romantic,,train,"A short film scene showing a tense scene before an important decision. The scene needs background music that feels love, romantic. The musical atmosphere should lean toward cinematic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: love, romantic; genre: "
track_1189954,artist_460469,album_143223,54/1189954.mp3,155.2,background|soft,easylistening|indie|singersongwriter,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels background, soft. The musical atmosphere should lean toward easylistening, indie, singersongwriter. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: background, soft; genre: easylistening, indie, singersongwriter"
track_1211526,artist_456650,album_145500,26/1211526.mp3,378.5,drama|dream|emotional|love|romantic|space,pop|poprock|soundtrack,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels drama, dream, emotional, love, romantic. The musical atmosphere should lean toward pop, poprock, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is medium.","mood/theme: drama, dream, emotional, love, romantic, space; genre: pop, poprock, soundtrack"
track_1247102,artist_471813,album_149226,02/1247102.mp3,200.6,dark|slow,experimental,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels dark, slow. The musical atmosphere should lean toward experimental. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark, slow; genre: experimental"
track_1342833,artist_488976,album_158532,33/1342833.mp3,74.3,fast,club|electronic|world,train,"A short film scene showing a slow montage of a character traveling through unfamiliar places. The scene needs background music that feels fast. The musical atmosphere should lean toward club, electronic, world. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: fast; genre: club, electronic, world"
track_1400157,artist_471813,album_163863,57/1400157.mp3,392.5,dark|slow,experimental,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels dark, slow. The musical atmosphere should lean toward experimental. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark, slow; genre: experimental"
track_1030102,artist_431422,album_121126,02/1030102.mp3,358.0,deep|melodic,indie|rock,train,"A short film scene showing a bittersweet ending scene after a long emotional journey. The scene needs background music that feels deep, melodic. The musical atmosphere should lean toward indie, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: deep, melodic; genre: indie, rock"
track_1350945,artist_466600,album_159345,45/1350945.mp3,70.0,background|emotional|inspiring|romantic,classical|orchestral|soundtrack,train,"A short film scene showing a lonely interior scene with very little dialogue. The scene needs background music that feels background, emotional, inspiring, romantic. The musical atmosphere should lean toward classical, orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is medium.","mood/theme: background, emotional, inspiring, romantic; genre: classical, orchestral, soundtrack"
track_0023869,artist_003498,album_003297,69/23869.mp3,265.1,melodic,hard|hardrock|metal|rock,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels melodic. The musical atmosphere should lean toward hard, hardrock, metal. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: melodic; genre: hard, hardrock, metal, rock"
track_1072437,artist_339989,album_127400,37/1072437.mp3,401.1,energetic,electronic|funk|rock|soul,train,"A short film scene showing a training montage where the character pushes past their limit. The scene needs background music that feels energetic. The musical atmosphere should lean toward electronic, funk, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is low.","mood/theme: energetic; genre: electronic, funk, rock, soul"
track_1211796,artist_456650,album_145534,96/1211796.mp3,257.6,dark|dream|hopeful|love|sad,80s|pop|poprock,train,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels dark, dream, hopeful, love, sad. The musical atmosphere should lean toward 80s, pop, poprock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is high.","mood/theme: dark, dream, hopeful, love, sad; genre: 80s, pop, poprock"
track_1365067,artist_492122,album_160687,67/1365067.mp3,196.8,dark,alternative|industrial|metal,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels dark. The musical atmosphere should lean toward alternative, industrial, metal. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark; genre: alternative, industrial, metal"
track_1234267,artist_437980,album_147991,67/1234267.mp3,134.7,action|dramatic|epic,orchestral|soundtrack,train,"A short film scene showing a tense action scene with quick cuts and rising pressure. The scene needs background music that feels action, dramatic, epic. The musical atmosphere should lean toward orchestral, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is high.","mood/theme: action, dramatic, epic; genre: orchestral, soundtrack"
track_1370408,artist_490028,album_161205,08/1370408.mp3,75.7,action|epic|movie|trailer,grunge|orchestral|progressive,train,"A short film scene showing a tense action scene with quick cuts and rising pressure. The scene needs background music that feels action, epic, movie, trailer. The musical atmosphere should lean toward grunge, orchestral, progressive. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is high.","mood/theme: action, epic, movie, trailer; genre: grunge, orchestral, progressive"
track_0747439,artist_337741,album_087400,39/747439.mp3,486.6,soundscape,ambient|newage|progressive|psychedelic,train,"A short film scene showing a bittersweet ending scene after a long emotional journey. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, newage, progressive. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, newage, progressive, psychedelic"
track_1171711,artist_457196,album_141096,11/1171711.mp3,98.2,epic,dubstep|edm|electronic|soundtrack|symphonic|trance,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels epic. The musical atmosphere should lean toward dubstep, edm, electronic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: epic; genre: dubstep, edm, electronic, soundtrack, symphonic, trance"
track_1088590,artist_375104,album_129792,90/1088590.mp3,102.0,fun|game|happy,pop,train,"A short film scene showing a warm coming-of-age scene with friends walking through the city. The scene needs background music that feels fun, game, happy. The musical atmosphere should lean toward pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: fun, game, happy; genre: pop"
track_0935511,artist_007584,album_109785,11/935511.mp3,244.8,space,metal|rock,train,"A short film scene showing a character walking alone through an empty street at night. The scene needs background music that feels space. The musical atmosphere should lean toward metal, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: space; genre: metal, rock"
track_1326528,artist_460241,album_157042,28/1326528.mp3,327.3,ballad,folk|pop|world,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels ballad. The musical atmosphere should lean toward folk, pop, world. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: ballad; genre: folk, pop, world"
track_0680609,artist_337741,album_079096,09/680609.mp3,248.1,soundscape,ambient|atmospheric|psychedelic|worldfusion,train,"A short film scene showing a quiet conversation where something remains unsaid. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, atmospheric, psychedelic. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, atmospheric, psychedelic, worldfusion"
track_1295418,artist_479278,album_154224,18/1295418.mp3,184.3,happy,club|dubstep|hiphop,train,"A short film scene showing a light montage showing small moments of everyday happiness. The scene needs background music that feels happy. The musical atmosphere should lean toward club, dubstep, hiphop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: happy; genre: club, dubstep, hiphop"
track_0287786,artist_007362,album_040073,86/287786.mp3,311.2,energetic,electronic|industrial|techno,train,"A short film scene showing a training montage where the character pushes past their limit. The scene needs background music that feels energetic. The musical atmosphere should lean toward electronic, industrial, techno. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is low.","mood/theme: energetic; genre: electronic, industrial, techno"
track_0941945,artist_367881,album_110659,45/941945.mp3,166.9,relaxing,choir|classical|easylistening,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels relaxing. The musical atmosphere should lean toward choir, classical, easylistening. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is low.","mood/theme: relaxing; genre: choir, classical, easylistening"
track_1388361,artist_494020,album_162844,61/1388361.mp3,358.6,groovy,dance|house|pop,train,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels groovy. The musical atmosphere should lean toward dance, house, pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: groovy; genre: dance, house, pop"
track_1314984,artist_369534,album_156092,84/1314984.mp3,520.5,soundscape,ambient|atmospheric,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels soundscape. The musical atmosphere should lean toward ambient, atmospheric. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: soundscape; genre: ambient, atmospheric"
track_0943382,artist_357317,album_110836,82/943382.mp3,145.4,melodic,ambient|classical,train,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels melodic. The musical atmosphere should lean toward ambient, classical. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: melodic; genre: ambient, classical"
track_0006608,artist_000787,album_001009,08/6608.mp3,274.3,melodic,dance|electronic|pop,train,"A short film scene showing two friends sitting in a quiet room after an argument. The scene needs background music that feels melodic. The musical atmosphere should lean toward dance, electronic, pop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: melodic; genre: dance, electronic, pop"
track_0207735,artist_340186,album_030744,35/207735.mp3,217.7,dark|melodic,metal|progressive|rock,train,"A short film scene showing a suspenseful scene where the character feels watched. The scene needs background music that feels dark, melodic. The musical atmosphere should lean toward metal, progressive, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is high.","mood/theme: dark, melodic; genre: metal, progressive, rock"
track_1085244,artist_347673,album_129322,44/1085244.mp3,228.0,background|inspiring,classical,train,"A short film scene showing a night-time scene where the mood slowly becomes uncertain. The scene needs background music that feels background, inspiring. The musical atmosphere should lean toward classical. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: background, inspiring; genre: classical"
track_1205062,artist_463180,album_144559,62/1205062.mp3,95.8,sad,ambient|classical|soundtrack,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels sad. The musical atmosphere should lean toward ambient, classical, soundtrack. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.","mood/theme: sad; genre: ambient, classical, soundtrack"
track_0953636,artist_375104,album_112118,36/953636.mp3,60.0,action|corporate|energetic|sport,rock,train,"A short film scene showing a fast-paced chase scene through a crowded city. The scene needs background music that feels action, corporate, energetic, sport. The musical atmosphere should lean toward rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel fast, and the emotional tension is low.","mood/theme: action, corporate, energetic, sport; genre: rock"
track_1287455,artist_484369,album_153476,55/1287455.mp3,244.0,melancholic|space,breakbeat|idm|triphop,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels melancholic, space. The musical atmosphere should lean toward breakbeat, idm, triphop. The music should work as emotional underscore without overpowering dialogue. The pacing should feel slow, and the emotional tension is medium.","mood/theme: melancholic, space; genre: breakbeat, idm, triphop"
track_0019237,artist_002854,album_002704,37/19237.mp3,312.5,melodic,alternative|grunge|rock,train,"A short film scene showing a bittersweet ending scene after a long emotional journey. The scene needs background music that feels melodic. The musical atmosphere should lean toward alternative, grunge, rock. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.","mood/theme: melodic; genre: alternative, grunge, rock"
track_1042762,artist_434734,album_122786,62/1042762.mp3,218.1,funny,funk,train,"A short film scene showing a person looking at old photos and remembering the past. The scene needs background music that feels funny. The musical atmosphere should lean toward funk. The music should work as emotional underscore without overpowering dialogue. The pacing should feel medium, and the emotional tension is low.",mood/theme: funny; genre: funk
