track_id,split,moodtheme_tags,genre_tags,input_screenplay,input_text,target_text,leak_count,leaked_terms
track_0620607,train,cool,ambient|chillout|electronic,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","cool ambient, chillout, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0250990,train,dream,,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","dream background background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0250990,train,dream,,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene relies on visual detail and has medium dialogue density.","dream background background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0843208,train,meditative,folk|newage|orchestral|world,"EXT. LAKESIDE - AFTERNOON.
A character walks slowly along the water. The conversation from the previous scene lingers in their mind, though no words are spoken now.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
EXT. LAKESIDE - AFTERNOON.
A character walks slowly along the water. The conversation from the previous scene lingers in their mind, though no words are spoken now.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","meditative folk, newage, orchestral, world background music with soft ambient textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0843208,train,meditative,folk|newage|orchestral|world,"INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","meditative folk, newage, orchestral, world background music with soft ambient textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1372069,train,dark,club|experimental|soundtrack,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene relies on visual detail and has low dialogue density.","dark club, experimental, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1372069,train,dark,club|experimental|soundtrack,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The scene relies on visual detail and has low dialogue density.","dark club, experimental, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1314750,train,corporate|motivational,dance|house|trance,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The scene relies on visual detail and has medium dialogue density.","corporate, motivational dance, house, trance background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1314750,train,corporate|motivational,dance|house|trance,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene relies on visual detail and has medium dialogue density.","corporate, motivational dance, house, trance background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0769426,train,meditative,folk|newage|soundtrack|world,"EXT. LAKESIDE - AFTERNOON.
A character walks slowly along the water. The conversation from the previous scene lingers in their mind, though no words are spoken now.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. LAKESIDE - AFTERNOON.
A character walks slowly along the water. The conversation from the previous scene lingers in their mind, though no words are spoken now.
The scene relies on visual detail and has low dialogue density.","meditative folk, newage, soundtrack, world background music with soft ambient textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0769426,train,meditative,folk|newage|soundtrack|world,"INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","meditative folk, newage, soundtrack, world background music with soft ambient textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1319785,train,epic|movie,orchestral|soundtrack,"INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","epic, movie orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1319785,train,epic|movie,orchestral|soundtrack,"EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene relies on visual detail and has low dialogue density.","epic, movie orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1157302,train,romantic,jazz|soundtrack,"INT. HOTEL ROOM - DAWN.
A character watches someone sleep before quietly packing a bag. They leave a note on the table and stand at the door for a long moment.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
INT. HOTEL ROOM - DAWN.
A character watches someone sleep before quietly packing a bag. They leave a note on the table and stand at the door for a long moment.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","romantic jazz, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and medium emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1157302,train,romantic,jazz|soundtrack,"INT. APARTMENT KITCHEN - NIGHT.
Two people clean up after dinner in near silence. Their hands almost touch at the sink. One begins to say something, then stops.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. APARTMENT KITCHEN - NIGHT.
Two people clean up after dinner in near silence. Their hands almost touch at the sink. One begins to say something, then stops.
The scene relies on visual detail and has medium dialogue density.","romantic jazz, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and medium emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1244794,train,epic|film,choir|orchestral|soundtrack,"EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","epic, film choir, orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1244794,train,epic|film,choir|orchestral|soundtrack,"EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","epic, film choir, orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0126121,train,soundscape,ambient|easylistening|progressive|psychedelic|worldfusion,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","soundscape ambient, easylistening, progressive, psychedelic, worldfusion background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0126121,train,soundscape,ambient|easylistening|progressive|psychedelic|worldfusion,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","soundscape ambient, easylistening, progressive, psychedelic, worldfusion background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0020536,train,fun,alternative|easylistening|ethno|indie|pop|world,"EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is medium.","fun alternative, easylistening, ethno, indie, pop, world background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0020536,train,fun,alternative|easylistening|ethno|indie|pop|world,"EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene relies on visual detail and has medium dialogue density.","fun alternative, easylistening, ethno, indie, pop, world background music with accessible melodic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1356770,train,dark,electronic|industrial|trance,"INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty. No one speaks.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty. No one speaks.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","dark electronic, industrial, trance background music with electronic synth textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1356770,train,dark,electronic|industrial|trance,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is low.","dark electronic, industrial, trance background music with electronic synth textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0742884,train,epic|powerful|trailer,soundtrack,"INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","epic, powerful, trailer soundtrack background music with orchestral cinematic textures. The music should have a fast pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0742884,train,epic|powerful|trailer,soundtrack,"EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The scene relies on visual detail and has low dialogue density.","epic, powerful, trailer soundtrack background music with orchestral cinematic textures. The music should have a fast pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0840599,train,happy,poprock|rock,"EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The scene relies on visual detail and has medium dialogue density.","happy poprock, rock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0840599,train,happy,poprock|rock,"EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene is meant to be read through movement, facial expression, and editing rhythm. Dialogue density is medium.","happy poprock, rock background music with guitar-driven textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0625211,train,relaxing,jazz,"INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. LIBRARY - DAY.
Two characters sit across from each other at a table. They exchange brief glances over their books, each waiting for the other to speak first.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","relaxing jazz background music with warm acoustic and improvisational textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_0625211,train,relaxing,jazz,"INT. LIVING ROOM - EARLY MORNING.
A person sits beside a window with a cup of tea. Outside, the street is almost empty. Nothing urgent happens, but the moment feels important.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. LIVING ROOM - EARLY MORNING.
A person sits beside a window with a cup of tea. Outside, the street is almost empty. Nothing urgent happens, but the moment feels important.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","relaxing jazz background music with warm acoustic and improvisational textures. The music should have a slow pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1247106,train,dark|slow,experimental,"INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty. No one speaks.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","Generate a detailed background music description for this screenplay excerpt:
INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty. No one speaks.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is low.","dark, slow experimental background music with cinematic musical textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1247106,train,dark|slow,experimental,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene relies on visual detail and has low dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. The corridor is still. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene relies on visual detail and has low dialogue density.","dark, slow experimental background music with cinematic musical textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1254448,train,slow,experimental,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene relies on visual detail and has medium dialogue density.","Generate a detailed background music description for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene relies on visual detail and has medium dialogue density.","slow experimental background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
track_1254448,train,slow,experimental,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is medium.","Generate a detailed background music description for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The emotional shift happens mostly through gesture, silence, and blocking. Dialogue density is medium.","slow experimental background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue, editing, or visual storytelling.",0,
